title,category,total_seasons,total_episodes,info_links
《卡片戰鬥!! 先導者 overDress 第二季》的主視覺圖,2021年10月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2831""}]"
《銀翼殺手：黑蓮花》的主視覺圖,2021年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2997""}]"
《名偵探柯南 警察學校篇 Wild Police Story》的主視覺圖,2021年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3123""}]"
《かなしきデブ猫ちゃん》的主視覺圖,2021年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3143""}]"
《CHICKIPDANCERS 跳跳小雞》的主視覺圖,2021年10月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3809""}]"
《Milky☆Highway》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5773""}]"
《小太郎一個人生活》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2866""}]"
《新羅馬浴場》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3072""}]"
《忍者哈特利 (2012) 第五季》的主視覺圖,2022年1月新番,5,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3467""}]"
《寶可夢 神とよばれし アルセウス》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4508""}]"
《魔法科高中的劣等生 追憶篇》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2727""}]"
《佐佐木與宮野》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/883""}]"
《SLOW LOOP-女孩的釣魚慢活-》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/982""}]"
《天才王子的赤字國家重生術》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1203""}]"
《失格紋的最強賢者》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1208""}]"
《食鏽末世錄》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1399""}]"
《薔薇王的葬列》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1482""}]"
《自稱賢者弟子的賢者》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1523""}]"
《明日同學的水手服》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1524""}]"
《戀上換裝娃娃》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1755""}]"
《平凡職業造就世界最強 第二季》的主視覺圖,2022年1月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1751""}]"
《鏽色鎧甲 黎明》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2098""}]"
《進擊的巨人 第四季：The Final Season  Part 2》的主視覺圖,2022年1月新番,4,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2143""}]"
《相愛相殺》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2308""}]"
《最遊記RELOAD -ZEROIN-》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2438""}]"
《永遠的831》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2632""}]"
《幻想三國誌–天元靈心記》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2569""}]"
《秘密內幕～女警的反擊～》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2597""}]"
《ORIENT 東方少年》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2645""}]"
《少女前線》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2650""}]"
《超異域公主連結！Re:Dive 第二季》的主視覺圖,2022年1月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2696""}]"
《里亞德錄大地》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2644""}]"
《CUE！》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2697""}]"
《現實主義勇者的王國重建記 第二部》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2889""}]"
《瓦尼塔斯的手札 後半部》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2887""}]"
《TRIBE NINE》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2904""}]"
《怪人開發部的黑井津小姐》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2920""}]"
《擅長捉弄人的高木同學 第三季》的主視覺圖,2022年1月新番,3,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2776""}]"
《白領羽球部》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2985""}]"
《與變成了異世界美少女的大叔一起冒險》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3009""}]"
《東京24區》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3005""}]"
《Futsal Boys!!!!!》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3027""}]"
《空色ユーティリティ》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3098""}]"
《オンエアできない！》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3043""}]"
《Ninjala 泡泡糖忍戰》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3160""}]"
《Irodori Midori》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3193""}]"
《ガル学。II〜Lucky Stars〜》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3162""}]"
《闇芝居 第十季》的主視覺圖,2022年1月新番,10,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3164""}]"
《美味Party ♡ 光之美少女》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3194""}]"
《王子的本命是反派大小姐》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3179""}]"
《川尻小玉的懶散生活》的主視覺圖,2022年1月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3223""}]"
《赤ちゃん本部長 第二季》的主視覺圖,2022年1月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3553""}]"
《轟天高校生》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/720""}]"
《TIGER & BUNNY 2》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2715""}]"
《莎木》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2930""}]"
《ULTRAMAN 第二季》的主視覺圖,2022年4月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3066""}]"
《花園裡的吸血鬼》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3067""}]"
《攻殼機動隊：SAC_2045 第二季》的主視覺圖,2022年4月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3056""}]"
《泡泡》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3175""}]"
《環太平洋：黑色禁區 第二季》的主視覺圖,2022年4月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3938""}]"
《釋雪二藍》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/4830""}]"
《TOMICA英雄 特裝作業勇者》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/5879""}]"
《名偵探柯南：總局刑警戀愛物語～結婚前夜～》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3778""}]"
《盾之勇者成名錄 第二季》的主視覺圖,2022年4月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1178""}]"
《處刑少女的生存之道》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1205""}]"
《RPG 不動產》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1357""}]"
《約會大作戰 第四季》的主視覺圖,2022年4月新番,4,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1362""}]"
《愛在征服世界後》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1729""}]"
《骸骨騎士大人異世界冒險中》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1753""}]"
《Love Live！虹咲學園學園偶像同好會 第二季》的主視覺圖,2022年4月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1877""}]"
《試證明理科生已墜入情網。r=1-sinθ》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1584""}]"
《杜鵑婚約》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1600""}]"
《這個僧侶有夠煩》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/1707""}]"
《街角的魔族女孩 第二季：2丁目》的主視覺圖,2022年4月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2097""}]"
《不會拿捏距離的阿波連同學》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2598""}]"
《夏日時光》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2547""}]"
《Love All Play》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2643""}]"
《成為女主角！~被討厭的女主角和秘密的工作~》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2728""}]"
《小書痴的下剋上 為了成為圖書管理員不擇手段！第三季》的主視覺圖,2022年4月新番,3,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2648""}]"
《相合之物》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2731""}]"
《群青的開幕曲》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2777""}]"
《式守同學不只可愛而已》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2893""}]"
《名偵探柯南 零的日常》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2911""}]"
《BLACK★ROCK SHOOTER DAWN FALL 黑岩射手》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2928""}]"
《舞動不止》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2803""}]"
《史上最強大魔王轉生為村民A》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2858""}]"
《青之蘆葦》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3015""}]"
《闇影詩章F（フレイム）》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2922""}]"
《王者天下 第四季》的主視覺圖,2022年4月新番,4,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2981""}]"
《勇者、辭職不幹了》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2983""}]"
《輝夜姬想讓人告白 第三季 ー超級浪漫ー》的主視覺圖,2022年4月新番,3,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/2984""}]"
《小鳥之翼》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3013""}]"
《社畜想被幼女幽靈療癒。》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3063""}]"
《八十龜醬觀察日記 第四季》的主視覺圖,2022年4月新番,4,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3121""}]"
《更多！認真地不認真的怪傑佐羅力 第三季》的主視覺圖,2022年4月新番,3,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3124""}]"
《SPY×FAMILY 間諜家家酒》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3028""}]"
《派對咖孔明》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3079""}]"
《朋友遊戲》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3032""}]"
《魔法使黎明期》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3030""}]"
《女忍者椿的心事》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3078""}]"
《女性向遊戲世界對路人角色很不友好》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3125""}]"
《真・一騎當千》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3142""}]"
《BUILD DIVIDE 第二季：-#FFFFFF-（CODE：WHITE）》的主視覺圖,2022年4月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3216""}]"
《魔法紀錄 魔法少女小圓外傳 Final SEASON -淺夢的黎明-》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3237""}]"
《鍵等 第二季》的主視覺圖,2022年4月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3242""}]"
《古見同學是溝通魯蛇 第二季》的主視覺圖,2022年4月新番,2,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3212""}]"
《遊戲王 GO RUSH》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3284""}]"
《Estab-Life Great Escape》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3295""}]"
《Healer Girls 歌愈少女》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3328""}]"
《雀魂 PONG☆》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3294""}]"
《鬼褲衩 ONIPAN！》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3384""}]"
《忍者亂太郎 第30季》的主視覺圖,2022年4月新番,30,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3427""}]"
《吉伊卡哇》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3501""}]"
《境界戰機 第二部》的主視覺圖,2022年4月新番,1,0,"[{""title"": ""YourAnimes 連結"", ""url"": ""https://youranimes.tw/animes/3405""}]"
